i	j	x	r	mach	theta	press	temp
12	26	0.12666	0.950428	1.29071	5.68588	111.714	3748.27
13	26	0.132039	0.945034	1.29115	5.7083	111.648	3747.8
14	26	0.137575	0.939493	1.29169	5.72932	111.569	3747.23
15	26	0.143267	0.933806	1.29231	5.74895	111.476	3746.56
16	26	0.149115	0.927975	1.29302	5.7672	111.369	3745.8
17	26	0.155117	0.922002	1.29383	5.78412	111.249	3744.94
18	26	0.161274	0.915888	1.29473	5.79972	111.115	3743.99
19	26	0.167584	0.909637	1.29571	5.81406	110.969	3742.93
20	26	0.174046	0.90325	1.29678	5.82717	110.809	3741.79
21	26	0.180659	0.89673	1.29794	5.83911	110.638	3740.56
22	26	0.187422	0.89008	1.29918	5.84993	110.454	3739.23
23	26	0.194333	0.883303	1.3005	5.85967	110.258	3737.82
24	26	0.20139	0.876402	1.3019	5.8684	110.051	3736.33
25	26	0.208593	0.869381	1.30337	5.87615	109.832	3734.75
26	26	0.215938	0.862241	1.30492	5.88299	109.603	3733.09
27	26	0.223424	0.854987	1.30655	5.88896	109.363	3731.35
28	26	0.23105	0.847622	1.30824	5.89409	109.113	3729.54
29	26	0.238812	0.840149	1.31001	5.89844	108.853	3727.65
30	26	0.24671	0.832572	1.31185	5.90202	108.583	3725.68
31	26	0.254742	0.824893	1.31375	5.90486	108.304	3723.64
32	26	0.262904	0.817117	1.31572	5.90698	108.015	3721.53
33	26	0.271196	0.809247	1.31776	5.9084	107.717	3719.35
34	26	0.279614	0.801285	1.31987	5.90911	107.41	3717.09
35	26	0.288159	0.793235	1.32204	5.90911	107.094	3714.76
36	26	0.296826	0.7851	1.32427	5.9084	106.769	3712.36
37	26	0.305616	0.776883	1.32657	5.90694	106.435	3709.89
38	26	0.314525	0.768587	1.32895	5.90471	106.092	3707.34
39	26	0.323552	0.760215	1.33138	5.90169	105.74	3704.72
40	26	0.332696	0.75177	1.33389	5.89782	105.379	3702.03
41	26	0.341955	0.743255	1.33647	5.89307	105.008	3699.25
42	26	0.351327	0.734672	1.33912	5.88738	104.627	3696.4
43	26	0.36081	0.726024	1.34185	5.88069	104.237	3693.47
44	26	0.370404	0.717314	1.34465	5.87294	103.838	3690.45
45	26	0.380106	0.708545	1.34753	5.86407	103.428	3687.35
46	26	0.389915	0.699718	1.35049	5.854	103.008	3684.16
47	26	0.39983	0.690836	1.35353	5.84267	102.578	3680.89
48	26	0.409849	0.681903	1.35665	5.83001	102.137	3677.52
49	26	0.419972	0.672919	1.35986	5.81593	101.685	3674.06
50	26	0.430195	0.663889	1.36315	5.80037	101.223	3670.5
51	26	0.440518	0.654813	1.36654	5.78325	100.75	3666.84
52	26	0.450939	0.645695	1.37001	5.76449	100.265	3663.09
53	26	0.461457	0.636537	1.37358	5.74404	99.7697	3659.23
54	26	0.47207	0.627342	1.37724	5.72181	99.2629	3655.27
55	26	0.482776	0.618111	1.38099	5.69774	98.7447	3651.21
56	26	0.493573	0.608848	1.38484	5.67177	98.2153	3647.03
57	26	0.504459	0.599555	1.38879	5.64383	97.6746	3642.76
58	26	0.515432	0.590235	1.39284	5.61385	97.1226	3638.37
59	26	0.526489	0.58089	1.39698	5.58178	96.5594	3633.87
60	26	0.537448	0.571676	1.40075	5.56124	96.0497	3629.79
61	26	0.548099	0.562761	1.40379	5.56186	95.6403	3626.49
62	26	0.55878	0.553861	1.40701	5.55763	95.2063	3622.99
63	26	0.569382	0.545067	1.41012	5.55767	94.7905	3619.62
64	26	0.580163	0.536167	1.41359	5.54837	94.3258	3615.84
65	26	0.59086	0.527377	1.41688	5.54551	93.8888	3612.27
66	26	0.601804	0.518426	1.42065	5.5302	93.3878	3608.16
67	26	0.612589	0.509647	1.42406	5.52608	92.9371	3604.46
68	26	0.623607	0.500722	1.42794	5.51023	92.4264	3600.24
69	26	0.634648	0.491821	1.43184	5.49479	91.9145	3595.99
70	26	0.645657	0.48299	1.43566	5.48267	91.4152	3591.83
71	26	0.656892	0.474022	1.43996	5.45867	90.8568	3587.15
72	26	0.66799	0.465209	1.44395	5.44392	90.3397	3582.8
73	26	0.679181	0.456364	1.44815	5.42437	89.7973	3578.22
74	26	0.69056	0.447418	1.45277	5.39428	89.2039	3573.17
75	26	0.701743	0.43867	1.45699	5.37621	88.6648	3568.57
76	26	0.713026	0.429888	1.46147	5.35204	88.0955	3563.69
77	26	0.724477	0.421021	1.46635	5.31738	87.4772	3558.36
78	26	0.735789	0.412306	1.47098	5.29051	86.8941	3553.3
79	26	0.747059	0.403668	1.4756	5.26485	86.3157	3548.26
80	26	0.758505	0.394941	1.48068	5.22711	85.6825	3542.71
81	26	0.769985	0.386231	1.48592	5.1852	85.0318	3536.97
82	26	0.781128	0.377821	1.49053	5.16159	84.4638	3531.94
83	26	0.79248	0.369296	1.49573	5.12226	83.8261	3526.25
84	26	0.803912	0.360755	1.50124	5.0746	83.154	3520.22
85	26	0.81521	0.352358	1.5066	5.03147	82.5048	3514.36
86	26	0.826292	0.344161	1.51165	4.99703	81.8961	3508.83
87	26	0.837518	0.3359	1.51721	4.94868	81.2297	3502.74
88	26	0.848766	0.327663	1.52303	4.89323	80.5374	3496.37
89	26	0.859851	0.319585	1.52873	4.84076	79.864	3490.14
90	26	0.869912	0.312288	1.53371	4.80016	79.2781	3484.68
91	26	0.872061	0.310733	1.53592	4.75387	79.0198	3482.26
92	26	0.875693	0.308109	1.53887	4.70101	78.6755	3479.03
93	26	0.88076	0.304454	1.54239	4.64659	78.266	3475.17
94	26	0.886983	0.299977	1.54573	4.6123	77.8793	3471.52
95	26	0.894772	0.294389	1.54986	4.57138	77.4029	3466.99
96	26	0.904137	0.287696	1.55474	4.5256	76.8424	3461.64
97	26	0.915042	0.279933	1.56026	4.47928	76.2134	3455.59
98	26	0.927506	0.271105	1.56644	4.43244	75.5132	3448.82
99	26	0.941635	0.261153	1.57351	4.38029	74.7189	3441.07
100	26	0.957574	0.249998	1.58192	4.31081	73.7823	3431.86
101	26	0.975382	0.237621	1.59252	4.19735	72.6159	3420.25
102	26	0.996749	0.222885	1.60824	3.96172	70.9114	3403.02
103	26	1.02343	0.204636	1.63092	3.55785	68.511	3378.2
104	26	1.04648	0.188997	1.64549	3.3715	67.0025	3362.25
105	26	1.07275	0.171306	1.66612	3.02331	64.9147	3339.7
106	26	1.09758	0.154707	1.68222	2.80569	63.3226	3322.11
107	26	1.12479	0.13664	1.70309	2.4585	61.3068	3299.34
108	26	1.15156	0.11898	1.72107	2.20092	59.6129	3279.75
109	26	1.18015	0.100238	1.74287	1.83862	57.6128	3256.04
110	26	1.20892	0.0814806	1.76281	1.54049	55.8337	3234.4
111	26	1.23919	0.0618588	1.78598	1.15238	53.8248	3209.3
112	26	1.27007	0.0419295	1.80788	0.816004	51.9839	3185.64
113	26	1.30227	0.0212408	1.83289	0.382752	49.9479	3158.7
114	26	1.33543	0	1.85623	0	48.1109	3133.63

0	27	0.0805432	1.00406	1.30655	5.77827	109.362	3731.35
1	27	0.0842955	1.00042	1.30613	5.81405	109.425	3731.8
2	27	0.0881994	0.996633	1.30577	5.84903	109.478	3732.18
3	27	0.0922562	0.992699	1.30549	5.8831	109.52	3732.49
4	27	0.0964671	0.988618	1.30527	5.91616	109.551	3732.72
5	27	0.100833	0.98439	1.30514	5.94812	109.571	3732.86
6	27	0.105355	0.980015	1.30509	5.97891	109.579	3732.92
7	27	0.110035	0.975493	1.30512	6.00846	109.574	3732.88
8	27	0.114872	0.970823	1.30524	6.03671	109.556	3732.76
9	27	0.119868	0.966007	1.30545	6.06364	109.526	3732.53
10	27	0.125022	0.961044	1.30574	6.0892	109.482	3732.21
11	27	0.130336	0.955935	1.30613	6.11337	109.424	3731.8
12	27	0.13581	0.950682	1.30662	6.13615	109.353	3731.28
13	27	0.141443	0.945285	1.30719	6.15755	109.268	3730.66
14	27	0.147236	0.939745	1.30786	6.17756	109.17	3729.95
15	27	0.153187	0.934065	1.30862	6.19621	109.058	3729.14
16	27	0.159296	0.928245	1.30947	6.21353	108.933	3728.23
17	27	0.165564	0.922289	1.31041	6.22956	108.794	3727.22
18	27	0.171988	0.916198	1.31144	6.24432	108.643	3726.12
19	27	0.178567	0.909975	1.31256	6.25787	108.479	3724.92
20	27	0.185301	0.903621	1.31376	6.27025	108.303	3723.63
21	27	0.192188	0.897141	1.31505	6.28153	108.114	3722.26
22	27	0.199226	0.890536	1.31641	6.29173	107.914	3720.79
23	27	0.206414	0.88381	1.31786	6.30093	107.703	3719.24
24	27	0.21375	0.876965	1.31939	6.30917	107.48	3717.6
25	27	0.221232	0.870005	1.32099	6.3165	107.247	3715.88
26	27	0.228858	0.862934	1.32266	6.32297	107.003	3714.09
27	27	0.236627	0.855753	1.32441	6.32861	106.749	3712.21
28	27	0.244536	0.848466	1.32623	6.33346	106.485	3710.26
29	27	0.252583	0.841078	1.32812	6.33756	106.211	3708.23
30	27	0.260767	0.83359	1.33008	6.34093	105.928	3706.12
31	27	0.269085	0.826006	1.33211	6.34358	105.636	3703.95
32	27	0.277535	0.818329	1.3342	6.34553	105.334	3701.69
33	27	0.286116	0.810562	1.33636	6.34678	105.023	3699.37
34	27	0.294825	0.802709	1.33859	6.34733	104.703	3696.97
35	27	0.30366	0.794772	1.34089	6.34715	104.375	3694.5
36	27	0.31262	0.786755	1.34325	6.34625	104.037	3691.96
37	27	0.321703	0.778659	1.34569	6.34458	103.69	3689.34
38	27	0.330907	0.770489	1.34819	6.34211	103.334	3686.64
39	27	0.34023	0.762247	1.35076	6.3388	102.969	3683.87
40	27	0.349671	0.753935	1.35341	6.33461	102.595	3681.02
41	27	0.359229	0.745556	1.35612	6.32949	102.211	3678.09
42	27	0.368901	0.737112	1.35892	6.32337	101.818	3675.07
43	27	0.378686	0.728607	1.36179	6.3162	101.415	3671.97
44	27	0.388583	0.720043	1.36473	6.3079	101.001	3668.79
45	27	0.39859	0.711421	1.36776	6.29842	100.578	3665.52
46	27	0.408706	0.702745	1.37088	6.28768	100.145	3662.15
47	27	0.41893	0.694017	1.37407	6.27561	99.7012	3658.7
48	27	0.42926	0.685239	1.37735	6.26213	99.2468	3655.14
49	27	0.439694	0.676413	1.38072	6.24718	98.7817	3651.5
50	27	0.450231	0.667542	1.38419	6.23067	98.3058	3647.75
51	27	0.46087	0.658628	1.38774	6.21255	97.8189	3643.9
52	27	0.471609	0.649673	1.39138	6.19273	97.3209	3639.95
53	27	0.482446	0.64068	1.39512	6.17116	96.8119	3635.89
54	27	0.49338	0.631652	1.39896	6.14776	96.2917	3631.73
55	27	0.504408	0.622589	1.40289	6.12246	95.7604	3627.46
56	27	0.515529	0.613496	1.40693	6.09522	95.218	3623.08
57	27	0.52674	0.604374	1.41106	6.06596	94.6645	3618.6
58	27	0.53804	0.595227	1.41529	6.03462	94.1	3614
59	27	0.549232	0.58621	1.41915	6.01462	93.5873	3609.8
60	27	0.5601	0.577496	1.42229	6.01541	93.1717	3606.39
61	27	0.571002	0.568795	1.42562	6.01138	92.7323	3602.77
62	27	0.581821	0.560198	1.42882	6.01149	92.3105	3599.28
63	27	0.592829	0.551492	1.4324	6.00236	91.8412	3595.38
64	27	0.603748	0.542896	1.43579	5.99951	91.3985	3591.69
65	27	0.614928	0.534137	1.43967	5.98436	90.8937	3587.46
66	27	0.62594	0.52555	1.44319	5.98014	90.4376	3583.62
67	27	0.637197	0.516814	1.44718	5.96434	89.9231	3579.28
68	27	0.648479	0.508101	1.45119	5.94888	89.4073	3574.91
69	27	0.659727	0.499458	1.45512	5.93661	88.9038	3570.62
70	27	0.671214	0.490674	1.45952	5.91262	88.3429	3565.81
71	27	0.682555	0.482044	1.46363	5.89762	87.8217	3561.33
72	27	0.693996	0.473382	1.46795	5.87784	87.2762	3556.62
73	27	0.705637	0.464613	1.47268	5.84766	86.6811	3551.45
74	27	0.71707	0.456043	1.47701	5.82917	86.1386	3546.71
75	27	0.728611	0.447437	1.48161	5.8046	85.5669	3541.69
76	27	0.740332	0.43874	1.48661	5.7697	84.9477	3536.23
77	27	0.751905	0.430196	1.49135	5.74232	84.3625	3531.04
78	27	0.763437	0.421726	1.49609	5.71603	83.782	3525.86
79	27	0.775157	0.413162	1.50129	5.67783	83.1486	3520.17
80	27	0.786916	0.404612	1.50665	5.63548	82.4984	3514.3
81	27	0.798319	0.396364	1.51139	5.61085	81.9279	3509.12
82	27	0.809947	0.387994	1.51671	5.5708	81.2905	3503.3
83	27	0.821665	0.379602	1.52234	5.52252	80.62	3497.14
84	27	0.833241	0.371353	1.52781	5.47854	79.9717	3491.14
85	27	0.844593	0.363303	1.53299	5.44291	79.3626	3485.47
86	27	0.856103	0.355182	1.53867	5.39361	78.6982	3479.24
87	27	0.867642	0.347079	1.54461	5.33731	78.0091	3472.75
88	27	0.879013	0.339134	1.55042	5.28381	77.3386	3466.38
89	27	0.889329	0.331958	1.55552	5.24191	76.7541	3460.79
90	27	0.891561	0.330409	1.55772	5.1966	76.503	3458.38
91	27	0.895315	0.327807	1.56068	5.14457	76.166	3455.14
92	27	0.900537	0.324195	1.56423	5.09066	75.7633	3451.24
93	27	0.906925	0.319786	1.56763	5.05587	75.3789	3447.51
94	27	0.91492	0.314284	1.57185	5.01419	74.9048	3442.89
95	27	0.924529	0.307694	1.57684	4.96725	74.3466	3437.42
96	27	0.935715	0.300054	1.58249	4.91916	73.719	3431.23
97	27	0.948496	0.291367	1.58884	4.86979	73.0195	3424.29
98	27	0.962985	0.281572	1.59609	4.8143	72.2259	3416.34
99	27	0.97934	0.270584	1.6047	4.74091	71.2927	3406.91
100	27	0.997646	0.25837	1.61548	4.62395	70.1375	3395.09
101	27	1.0197	0.243765	1.63134	4.38815	68.4664	3377.73
102	27	1.04732	0.225611	1.65406	3.98991	66.1284	3352.87
103	27	1.07105	0.210136	1.66889	3.80033	64.6379	3336.66
104	27	1.09822	0.192545	1.68964	3.45579	62.5995	3314.01
105	27	1.1238	0.176094	1.70602	3.23479	61.0275	3296.14
106	27	1.15194	0.158118	1.72705	2.89075	59.059	3273.24
107	27	1.17956	0.140585	1.74535	2.62975	57.3889	3253.34
108	27	1.20914	0.121918	1.76733	2.27066	55.437	3229.5
109	27	1.23886	0.103262	1.78762	1.96868	53.6849	3207.52
110	27	1.27019	0.0836907	1.81097	1.58482	51.728	3182.3
111	27	1.30213	0.0638336	1.83331	1.24225	49.9143	3158.24
112	27	1.3355	0.0431631	1.85841	0.824348	47.9426	3131.3
113	27	1.36984	0.021972	1.88279	0.449112	46.0937	3105.23
114	27	1.40555	0	1.91039	0	44.0763	3075.82

0	28	0.0872764	1.00477	1.32183	6.26318	107.124	3714.98
1	28	0.0912446	1.00109	1.32151	6.29842	107.17	3715.32
2	28	0.0953687	0.997262	1.32127	6.33276	107.206	3715.59
3	28	0.0996499	0.993291	1.3211	6.3661	107.231	3715.77
4	28	0.104089	0.989178	1.321	6.39836	107.245	3715.87
5	28	0.108688	0.984922	1.32099	6.42945	107.246	3715.88
6	28	0.113447	0.980522	1.32107	6.45931	107.236	3715.8
7	28	0.118367	0.975978	1.32123	6.48789	107.212	3715.63
8	28	0.123449	0.971292	1.32148	6.51514	107.175	3715.36
9	28	0.128693	0.966463	1.32182	6.54104	107.126	3714.99
10	28	0.1341	0.961492	1.32225	6.56557	107.063	3714.53
11	28	0.13967	0.95638	1.32278	6.58871	106.986	3713.96
12	28	0.145402	0.951127	1.3234	6.61048	106.896	3713.3
13	28	0.151298	0.945736	1.32411	6.63087	106.792	3712.53
14	28	0.157355	0.940208	1.32492	6.64992	106.675	3711.67
15	28	0.163575	0.934544	1.32582	6.66764	106.545	3710.7
16	28	0.169955	0.928747	1.3268	6.68408	106.402	3709.64
17	28	0.176496	0.922818	1.32788	6.69926	106.246	3708.49
18	28	0.183195	0.916759	1.32905	6.71324	106.078	3707.24
19	28	0.190052	0.910574	1.3303	6.72607	105.897	3705.89
20	28	0.197066	0.904265	1.33163	6.73779	105.704	3704.46
21	28	0.204234	0.897834	1.33305	6.74845	105.5	3702.93
22	28	0.211556	0.891284	1.33455	6.75812	105.284	3701.32
23	28	0.219029	0.884619	1.33612	6.76683	105.058	3699.63
24	28	0.226651	0.877841	1.33778	6.77464	104.82	3697.85
25	28	0.234421	0.870954	1.33951	6.78159	104.572	3695.99
26	28	0.242336	0.86396	1.34131	6.78773	104.314	3694.05
27	28	0.250395	0.856862	1.34319	6.79308	104.047	3692.03
28	28	0.258595	0.849664	1.34513	6.79768	103.769	3689.93
29	28	0.266935	0.842369	1.34715	6.80156	103.482	3687.76
30	28	0.275413	0.83498	1.34923	6.80473	103.186	3685.52
31	28	0.284025	0.8275	1.35139	6.80719	102.881	3683.19
32	28	0.292772	0.819932	1.35361	6.80896	102.566	3680.8
33	28	0.301649	0.812279	1.3559	6.81003	102.243	3678.33
34	28	0.310656	0.804544	1.35826	6.81039	101.91	3675.78
35	28	0.319791	0.796729	1.36069	6.81001	101.569	3673.16
36	28	0.329052	0.788838	1.36318	6.80886	101.219	3670.46
37	28	0.338437	0.780873	1.36575	6.80693	100.859	3667.69
38	28	0.347945	0.772836	1.36839	6.80415	100.491	3664.84
39	28	0.357573	0.764732	1.3711	6.8005	100.113	3661.9
40	28	0.367321	0.756561	1.37389	6.79591	99.726	3658.89
41	28	0.377187	0.748326	1.37676	6.79033	99.3294	3655.79
42	28	0.387169	0.74003	1.3797	6.78369	98.9231	3652.61
43	28	0.397266	0.731675	1.38272	6.77594	98.507	3649.33
44	28	0.407477	0.723264	1.38582	6.767	98.0809	3645.97
45	28	0.417799	0.714798	1.38901	6.7568	97.6446	3642.52
46	28	0.428233	0.70628	1.39228	6.74528	97.1981	3638.97
47	28	0.438776	0.697712	1.39565	6.73236	96.7411	3635.33
48	28	0.449427	0.689096	1.39909	6.71797	96.2735	3631.58
49	28	0.460184	0.680435	1.40264	6.70203	95.7952	3627.74
50	28	0.471047	0.67173	1.40627	6.68448	95.3061	3623.8
51	28	0.482013	0.662984	1.41	6.66525	94.8061	3619.75
52	28	0.493081	0.6542	1.41382	6.64426	94.2953	3615.59
53	28	0.504249	0.645379	1.41774	6.62146	93.7734	3611.33
54	28	0.515515	0.636523	1.42176	6.59678	93.2406	3606.95
55	28	0.526878	0.627636	1.42588	6.57016	92.6969	3602.47
56	28	0.538335	0.618719	1.4301	6.54154	92.1422	3597.88
57	28	0.549884	0.609774	1.43443	6.51086	91.5768	3593.17
58	28	0.561317	0.600963	1.43838	6.49133	91.0615	3588.87
59	28	0.572408	0.592455	1.44162	6.49222	90.6404	3585.33
60	28	0.583538	0.583957	1.44506	6.48831	90.1961	3581.59
61	28	0.594581	0.575563	1.44837	6.48841	89.769	3577.98
62	28	0.605823	0.567057	1.45206	6.47938	89.2956	3573.96
63	28	0.616973	0.558661	1.45556	6.47646	88.848	3570.14
64	28	0.628396	0.550099	1.45954	6.46139	88.3401	3565.79
65	28	0.639641	0.54171	1.46317	6.457	87.8792	3561.83
66	28	0.651146	0.533169	1.46727	6.44118	87.3616	3557.36
67	28	0.662677	0.524651	1.47139	6.42562	86.8428	3552.86
68	28	0.674171	0.5162	1.47544	6.41312	86.3358	3548.44
69	28	0.685918	0.507607	1.47995	6.38904	85.773	3543.51
70	28	0.697512	0.499167	1.48417	6.37372	85.2488	3538.89
71	28	0.709211	0.490693	1.48861	6.35364	84.7009	3534.04
72	28	0.721122	0.482108	1.49345	6.32327	84.1051	3528.74
73	28	0.732815	0.473723	1.49791	6.30429	83.5601	3523.87
74	28	0.744622	0.465298	1.50262	6.27926	82.9868	3518.71
75	28	0.756621	0.456779	1.50774	6.24403	82.3676	3513.12
76	28	0.768466	0.448413	1.51261	6.21608	81.7814	3507.79
77	28	0.780268	0.440118	1.51746	6.18909	81.1998	3502.47
78	28	0.792271	0.431723	1.52278	6.15036	80.5671	3496.65
79	28	0.80432	0.42334	1.52826	6.10749	79.9184	3490.64
80	28	0.815991	0.415259	1.53313	6.08183	79.3466	3485.32
81	28	0.827906	0.407051	1.53857	6.04099	78.7104	3479.36
82	28	0.839919	0.398816	1.54432	5.99203	78.0426	3473.06
83	28	0.851786	0.390722	1.54992	5.94717	77.3963	3466.93
84	28	0.863418	0.382826	1.55522	5.91033	76.788	3461.12
85	28	0.875222	0.374851	1.56102	5.86007	76.1267	3454.76
86	28	0.887063	0.36689	1.56707	5.8029	75.442	3448.13
87	28	0.898731	0.359083	1.57301	5.74836	74.7755	3441.63
88	28	0.909311	0.352035	1.57822	5.70519	74.1935	3435.92
89	28	0.91163	0.350495	1.58042	5.66078	73.9493	3433.51
90	28	0.91551	0.347919	1.58339	5.60948	73.6197	3430.25
91	28	0.920892	0.344353	1.58698	5.55601	73.2238	3426.32
92	28	0.927451	0.340017	1.59045	5.5207	72.8422	3422.52
93	28	0.935659	0.334605	1.59475	5.47824	72.3714	3417.8
94	28	0.945523	0.328124	1.59985	5.43018	71.8166	3412.21
95	28	0.957001	0.320614	1.60564	5.38039	71.1918	3405.88
96	28	0.970112	0.312075	1.61213	5.32863	70.4947	3398.76
97	28	0.984977	0.302445	1.61957	5.27006	69.704	3390.62
98	28	1.00177	0.291634	1.62838	5.19311	68.7764	3380.98
99	28	1.02059	0.279593	1.63935	5.07302	67.6344	3368.96
100	28	1.04335	0.265138	1.65536	4.83711	65.9971	3351.46
101	28	1.07195	0.247105	1.67817	4.44382	63.7197	3326.53
102	28	1.0964	0.231808	1.69325	4.25136	62.2499	3310.07
103	28	1.1245	0.214342	1.71415	3.9099	60.2602	3287.29
104	28	1.15087	0.198056	1.73082	3.68596	58.7114	3269.14
105	28	1.17998	0.180194	1.75203	3.34445	56.7897	3246.09
106	28	1.20849	0.162806	1.77065	3.0806	55.1468	3225.9
107	28	1.2391	0.144236	1.79283	2.72392	53.2426	3201.89
108	28	1.26982	0.1257	1.81348	2.419	51.5216	3179.6
109	28	1.30227	0.106204	1.83706	2.03791	49.6152	3154.21
110	28	1.33531	0.0864374	1.8598	1.69166	47.8354	3129.81
111	28	1.36992	0.0658116	1.88512	1.27866	45.9197	3102.73
112	28	1.40548	0.0446784	1.91003	0.891794	44.1017	3076.2
113	28	1.44255	0.0227038	1.93749	0.432828	42.1724	3047.08
114	28	1.48091	0	1.96431	0	40.3615	3018.78

0	29	0.0943562	1.00558	1.33798	6.77353	104.792	3697.64
1	29	0.0985493	1.00186	1.33777	6.80815	104.821	3697.86
2	29	0.102903	0.998005	1.33764	6.84177	104.84	3698
3	29	0.107417	0.994007	1.33759	6.87431	104.848	3698.05
4	29	0.112094	0.98987	1.33762	6.9057	104.843	3698.02
5	29	0.116935	0.985594	1.33774	6.93587	104.826	3697.89
6	29	0.12194	0.981178	1.33794	6.96477	104.797	3697.67
7	29	0.12711	0.976623	1.33824	6.99236	104.755	3697.36
8	29	0.132446	0.971929	1.33862	7.01859	104.699	3696.94
9	29	0.137948	0.967097	1.3391	7.04347	104.631	3696.43
10	29	0.143616	0.962127	1.33967	7.06697	104.549	3695.81
11	29	0.149451	0.957021	1.34034	7.08911	104.453	3695.09
12	29	0.155451	0.95178	1.3411	7.10988	104.345	3694.28
13	29	0.161618	0.946405	1.34195	7.12931	104.223	3693.36
14	29	0.16795	0.940898	1.34289	7.14743	104.088	3692.34
15	29	0.174446	0.935261	1.34393	7.16427	103.94	3691.23
16	29	0.181106	0.929496	1.34506	7.17987	103.78	3690.01
17	29	0.187928	0.923605	1.34627	7.19427	103.607	3688.71
18	29	0.194912	0.91759	1.34757	7.20753	103.422	3687.3
19	29	0.202055	0.911454	1.34896	7.21969	103.225	3685.81
20	29	0.209357	0.905199	1.35043	7.23081	103.016	3684.23
21	29	0.216815	0.898828	1.35198	7.24093	102.796	3682.55
22	29	0.224428	0.892345	1.35361	7.2501	102.566	3680.79
23	29	0.232194	0.885751	1.35532	7.25838	102.324	3678.95
24	29	0.240111	0.879051	1.35711	7.26581	102.073	3677.03
25	29	0.248177	0.872246	1.35897	7.27242	101.811	3675.02
26	29	0.256389	0.86534	1.3609	7.27826	101.539	3672.93
27	29	0.264747	0.858337	1.3629	7.28335	101.258	3670.77
28	29	0.273247	0.851238	1.36498	7.28772	100.967	3668.52
29	29	0.281887	0.844047	1.36713	7.29139	100.667	3666.21
30	29	0.290667	0.836767	1.36934	7.29435	100.358	3663.81
31	29	0.299583	0.8294	1.37163	7.29662	100.041	3661.34
32	29	0.308633	0.821951	1.37398	7.29819	99.7136	3658.79
33	29	0.317817	0.81442	1.37641	7.29904	99.3778	3656.17
34	29	0.327131	0.806812	1.3789	7.29917	99.033	3653.47
35	29	0.336575	0.799129	1.38147	7.29853	98.6794	3650.69
36	29	0.346146	0.791373	1.38411	7.29709	98.3167	3647.83
37	29	0.355842	0.783547	1.38682	7.29482	97.945	3644.9
38	29	0.365663	0.775654	1.3896	7.29167	97.564	3641.88
39	29	0.375607	0.767695	1.39246	7.28758	97.1738	3638.78
40	29	0.385671	0.759674	1.3954	7.2825	96.7742	3635.59
41	29	0.395855	0.751592	1.39842	7.27637	96.365	3632.32
42	29	0.406158	0.743451	1.40152	7.26912	95.946	3628.96
43	29	0.416578	0.735255	1.4047	7.26069	95.5172	3625.5
44	29	0.427113	0.727004	1.40797	7.25099	95.0784	3621.95
45	29	0.437762	0.718701	1.41132	7.23998	94.6294	3618.31
46	29	0.448525	0.710349	1.41476	7.22756	94.17	3614.57
47	29	0.459399	0.701949	1.4183	7.21368	93.7002	3610.73
48	29	0.470383	0.693503	1.42192	7.19826	93.2199	3606.78
49	29	0.481476	0.685014	1.42564	7.18123	92.729	3602.74
50	29	0.492675	0.676483	1.42946	7.16252	92.2273	3598.59
51	29	0.503981	0.667913	1.43337	7.14206	91.7149	3594.33
52	29	0.51539	0.659306	1.43738	7.11979	91.1917	3589.96
53	29	0.526902	0.650664	1.44149	7.09566	90.6578	3585.48
54	29	0.538514	0.641989	1.4457	7.06959	90.1132	3580.89
55	29	0.550223	0.633283	1.45001	7.04154	89.5579	3576.18
56	29	0.562029	0.62455	1.45443	7.01144	88.992	3571.37
57	29	0.573712	0.615949	1.45848	6.99228	88.4746	3566.94
58	29	0.585033	0.607654	1.46184	6.9932	88.0485	3563.29
59	29	0.596398	0.599365	1.46538	6.98935	87.6001	3559.42
60	29	0.607673	0.591178	1.4688	6.98938	87.1682	3555.68
61	29	0.619157	0.582879	1.4726	6.98038	86.6915	3551.54
62	29	0.630544	0.574689	1.4762	6.97732	86.2397	3547.6
63	29	0.642218	0.566331	1.4803	6.96226	85.7292	3543.12
